EventID,Start_Time,End_Time,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,
4321,2016-02-09 1:30,2016-02-09 1:30,2016,2,COLLGAR_WF1,COLLGAR,Approved,Forced,120,Unit Trip due to compressor outlet pressure Tx spiking.,
4322,2016-02-08 21:30,2016-02-09 1:00,2016,2,COLLGAR_WF1,COLLGAR,Approved,Forced,240,Unit Trip due to compressor outlet pressure Tx spiking.,
4323,2016-02-08 21:00,2016-02-08 21:00,2016,2,COLLGAR_WF1,COLLGAR,Approved,Forced,104,Unit Trip due to compressor outlet pressure Tx spiking.,
4324,2016-02-08 18:00,2016-02-08 18:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,22.86,Steam Power imbalance,
4325,2016-02-08 17:30,2016-02-08 17:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,24.18,Steam Power imbalance,
4326,2016-02-08 17:00,2016-02-08 17:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,23.33,Steam Power imbalance,
4327,2016-02-08 16:30,2016-02-08 16:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,18.03,Steam Power imbalance,
4328,2016-02-08 16:00,2016-02-08 16:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,14.91,Steam Power imbalance,
4329,2016-02-14 8:00,2016-02-14 11:30,2016,2,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),9.9,Maintance,
4330,2016-02-13 9:00,2016-02-13 17:00,2016,2,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),9.9,Maintenance,
4331,2016-02-12 9:00,2016-02-12 17:00,2016,2,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),9.9,Maintenance,
4332,2016-02-05 23:00,2016-02-08 23:30,2016,2,MELK_G7,MELK,Approved,Forced,211,Boiler Tube Leak Repairs,
4333,2016-02-07 23:30,2016-02-07 23:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,11.5,Power / Steam imbalance,
4334,2016-02-07 23:00,2016-02-07 23:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,11.87,power / Steam imbalance,
4335,2016-02-07 22:30,2016-02-07 22:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,11.31,Power/ steam imbalance,
4336,2016-02-07 22:00,2016-02-07 22:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,11.69,Power / steam imbalance,
4337,2016-02-07 0:30,2016-02-07 0:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,11.11,"Power Steam imbalance. Low refinery flows
",
4338,2016-02-06 10:00,2016-02-06 10:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,11.39,"Power Steam imbalance. Low refinery flows
",
4339,2016-02-06 9:30,2016-02-06 9:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,12.79,"Power Steam imbalance. Low refinery flows
",
4340,2016-02-06 9:00,2016-02-06 9:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,15.07,"Power Steam imbalance. Low refinery flows
",
4341,2016-02-06 8:30,2016-02-06 8:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,17.88,"Power Steam imbalance. Low refinerey flows
",
4342,2016-02-06 8:00,2016-02-06 8:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,15.59,"Power Steam imbalance. Low refinerey flows
",
4343,2016-02-05 22:30,2016-02-05 22:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,13.93,Refinery Issues - Steam/Power Imbalance,
4344,2016-02-05 22:00,2016-02-05 22:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,17.79,Refinery Issues - Steam/Power Imbalance,
4345,2016-02-05 21:30,2016-02-05 21:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,11.66,Refinery Issues - Steam/Power Imbalance,
4346,2016-02-05 20:30,2016-02-05 20:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,9.43,Refinery Issues - Steam/Power Imbalance,
4347,2016-02-05 20:00,2016-02-05 20:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,11.64,Refinery Issues - Steam/Power Imbalance,
4348,2016-02-05 19:30,2016-02-05 19:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,11.44,Refinery Issues - Steam/Power Imbalance,
4349,2016-02-05 19:00,2016-02-05 19:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,10.56,Refinery Issues - Steam/Power Imbalance,
4350,2016-02-05 18:30,2016-02-05 18:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,10.75,Refinery Issues - Steam/Power Imbalance,
4351,2016-02-05 18:00,2016-02-05 18:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,11.37,Refinery Issues - Steam/Power Imbalance,
4352,2016-02-05 17:30,2016-02-05 17:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,9.45,Refinery Issues - Steam/Power Imbalance,
4353,2016-02-05 7:30,2016-02-05 7:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,9.21,Refinery Issues - Steam/Power Imbalance,
4354,2016-02-12 23:30,2016-02-13 5:00,2016,2,PMC_AG,PMC,Approved,Scheduled (Planned),335,Gas Turbine combustion tuning outage to re-calibrate the equipment.,
4355,2016-02-02 10:00,2016-02-02 15:30,2016,2,ENRG_KALGOORLIE_GT3,ENRG,Approved,Opportunistic Maintenance (Planned),24,Opportune work,
4356,2016-02-12 22:00,2016-02-13 4:30,2016,2,PMC_AG,PMC,Cancelled By Market Participant,Scheduled (Planned),335,"Gas Turbine combustion tuning outage, which should take 7 hours to re-calibrate the equipment.",
4357,2016-02-05 9:00,2016-02-05 9:00,2016,2,COLLGAR_WF1,COLLGAR,Approved,Forced,40,Late Synchronising,
4358,2016-02-05 7:00,2016-02-05 8:30,2016,2,COLLGAR_WF1,COLLGAR,Approved,Forced,240,Late Synchronising,
4359,2016-02-08 7:00,2016-02-08 7:30,2016,2,KORL_GT3,KORL,Approved,Scheduled (Planned),21,Pre accepted outage,
4360,2016-02-04 15:30,2016-02-04 15:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,9.54,Power steam imbalance,
4361,2017-09-20 5:00,2017-09-20 17:00,2017,9,BW1_GREENWATERS_G2,GW,Accepted,Scheduled (Planned),21,"Minor shut to maintain Shrouds, chain curtains, hood components etc.
",
4362,2017-09-19 5:00,2017-09-19 17:00,2017,9,BW1_GREENWATERS_G2,GW,Accepted,Scheduled (Planned),21,"Minor shut to maintain Shrouds, chain curtains, hood components etc.
",
4363,2016-08-22 5:00,2016-08-25 17:00,2016,8,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),21,"Shutdown to , turn charge tube liners, Baghouse fan welding and chaincurtain maintenance etc to enable 2 year operation without major outage. (Includes Site Power Outage on 24/8/16)
",
4364,2016-07-22 5:00,2016-09-08 7:00,2016,7,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),21,"Major Shutdown to reline furnace and overhaul furnace components.
",
4365,2016-02-01 10:30,2016-02-01 10:30,2016,2,MELK_G7,MELK,Approved,Forced,45.14,Erratic governor control system  ,
4366,2016-02-04 0:00,2016-02-04 0:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,18.12,"Power Steam Imbalance. Refinery issues
",
4367,2016-02-03 11:30,2016-02-03 11:30,2016,2,AUXC_WGP,AUXC,Cancelled By Market Participant,Forced,17.78,"Power Steam Imbalance. Refinery issues
",
4368,2016-02-03 11:00,2016-02-03 11:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,17.78,Power Steam Imbalance. Refinery issues,
4369,2016-02-03 9:00,2016-02-03 9:00,2016,2,AUXC_WGP,AUXC,Approved,Forced,14.41,"Power Steam Imbalance. Refinery issues
",
4370,2016-02-03 8:30,2016-02-03 8:30,2016,2,AUXC_WGP,AUXC,Approved,Forced,9.64,"Power Steam Imbalance. Refinery issues
",
4371,2016-03-01 8:00,2016-03-01 16:30,2016,3,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),9.9,Western Power Outage Requested by Daniel Treloar- eNAR 262579,
4372,2016-01-27 19:00,2016-01-27 19:00,2016,1,BW1_GREENWATERS_G2,GW,Approved,Forced,26.906,Operational Issues caused real time forced outage.,
4373,2016-02-01 2:00,2016-02-01 9:30,2016,2,MELK_G7,MELK,Approved,Forced,55,Loss of vacuum trip,
4374,2016-02-01 1:30,2016-02-01 1:30,2016,2,MELK_G7,MELK,Approved,Forced,44.77,Loss of vacuum trip,
4375,2016-01-31 17:30,2016-01-31 19:30,2016,1,MELK_G7,MELK,Approved,Forced,55,Over speed bolt test unsuccessful  ,
4376,2016-02-02 10:00,2016-02-02 10:30,2016,2,BW1_GREENWATERS_G2,GW,Approved,Forced,21,Furnace off due to water leak on contact pad line - Furnace 2,
4377,2016-01-29 9:30,2016-01-29 15:30,2016,1,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,Opportune work,
4378,2016-02-01 15:30,2016-02-01 15:30,2016,2,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,12,FO,
4379,2016-01-31 1:00,2016-01-31 1:00,2016,1,PJRH_GT11,PJRH,Approved,Forced,123,FO,
4380,2016-01-30 1:00,2016-01-30 7:00,2016,1,KORL_GT3,KORL,Approved,Forced,100.1,FO,
4381,2016-01-28 10:30,2016-01-28 14:00,2016,1,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),116,Opportune Outage,
4382,2016-01-24 11:30,2016-01-24 11:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,64.119,"Deviation from commissioning test plan. Contractor tuning requirement
",
4383,2016-01-25 16:00,2016-01-25 16:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,13.083,"Deviation from commissioning test plan. Stack emission testing requirement
",
4384,2016-01-25 15:30,2016-01-25 15:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,14.647,"Deviation from commissioning test plan. Stack emission testing requirement
",
4385,2016-01-25 15:00,2016-01-25 15:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,15.443,"Deviation from commissioning test plan. Stack emission testing requirement
",
4386,2016-01-26 0:00,2016-01-26 0:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,68.109,"Deviation from commissioning test plan. Stack emission testing requirement
",
4387,2016-01-25 11:30,2016-01-25 11:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,67.715,"Deviation from commissioning test plan. Stack emmission testing requirement and load swing
",
4388,2016-01-25 11:00,2016-01-25 11:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,23.709,"Deviation from commissioning test plan. Stack emmission testing requirement
",
4389,2016-01-24 19:30,2016-01-24 19:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,13.457,"Deviation from commissioning test plan. Contractor tuning requirement
",
4390,2016-01-24 19:00,2016-01-24 19:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,13.977,"Deviation from commissioning test plan. Contractor tuning requirement
",
4391,2016-01-24 18:30,2016-01-24 18:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,14.3,"Deviation from commissioning test plan. Contractor tuning requirement
",
4392,2016-01-24 18:00,2016-01-24 18:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,14.838,"Deviation from commissioning test plan. Contractor tuning requirement
",
4393,2016-01-24 17:30,2016-01-24 17:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,15.356,"Deviation from commissioning test plan. Contractor tuning requirement
",
4394,2016-01-24 17:00,2016-01-24 17:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,16.24,"Deviation from commissioning test plan. Contractor tuning requirement
",
4395,2016-01-24 16:30,2016-01-24 16:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,17.08,"Deviation from commissioning test plan. Contractor tuning requirement
",
4396,2016-01-24 16:00,2016-01-24 16:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,17.835,"Deviation from commissioning test plan. Contractor tuning requirement
",
4397,2016-01-24 15:30,2016-01-24 15:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,16.75,"Deviation from commissioning test plan. Contractor tuning requirement
",
4398,2016-01-24 15:00,2016-01-24 15:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,18.827,"Deviation from commissioning test plan. Contractor tuning requirement
",
4399,2016-01-24 14:00,2016-01-24 14:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,45.024,"Deviation from commissioning test plan. Contractor tuning requirement
",
4400,2016-01-24 13:30,2016-01-24 13:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,56.636,Deviation from commissioning test plan. Contractor tuning requirement.,
4401,2016-01-24 11:30,2016-01-24 11:30,2016,1,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,143,"Deviation from commissioning test plan. Contractor tuning requirement
",
4402,2016-01-24 10:30,2016-01-24 10:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,100.331,Deviation from commissioning test plan. Contractor tuning requireme,
4403,2016-01-24 10:00,2016-01-24 10:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,135.919,Unit in commissioning. Ramping issue.,
4404,2016-01-23 19:30,2016-01-24 18:30,2016,1,AUXC_WGP,AUXC,Approved,Consequential,25,"Constrained by Western Power to 0MW and islanded from the SWIS.
Dispatch Advisory #15788.
Due to a pole failure resulting in the SNR-WGP-APJ81 line being out of service and Western Power Networks being unable to off load Wagerup, Wagerup Power Station will be constrained to 0MW and islanded from the SWIS in order to maintain Power System Security and Reliability.",
4405,2016-08-29 8:00,2016-10-03 17:00,2016,8,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,Control system upgrade,
4406,2016-08-15 8:00,2016-10-03 17:00,2016,8,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,Control system upgrade,
4407,2016-01-30 10:30,2016-01-30 16:30,2016,1,TIWEST_COG1,TRMOS,Approved,Forced,42.1,Islanded due to Weather conditions,
4408,2016-01-27 2:30,2016-01-27 6:00,2016,1,MELK_G7,MELK,Approved,Forced,102.46,Turbine limitation,
4409,2016-01-20 6:00,2016-01-20 6:30,2016,1,MELK_G7,MELK,Approved,Forced,43,FW limitation,
4410,2016-01-30 11:30,2016-01-30 16:00,2016,1,MELK_G7,MELK,Approved,Forced,200,Hardwire trip fault,
4411,2016-02-01 8:00,2016-03-15 7:30,2016,2,MELK_G7,MELK,Approved,Scheduled (Planned),32,Reduced Load to allow for increased CW Temperature / Vacuum ,
4412,2016-02-01 8:00,2016-03-15 7:30,2016,2,MELK_G7,MELK,Approved,Scheduled (Planned),27,Reduced Load to allow for increased CW Temperature / Vacuum ,
4413,2016-02-29 12:30,2016-03-19 23:30,2016,2,ENRG_KALGOORLIE_GT3,ENRG,Accepted,Scheduled (Planned),0,Boiler 4 Major OH. Loss of steam may force additional import of power up to our maximum,
4414,2016-05-15 22:00,2016-05-25 21:30,2016,5,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,"BW1 annual statutory outage.  Full C-Inspection, Boiler Chemical Clean, Blade Feathering.
",
4415,2016-01-22 2:30,2016-01-22 2:30,2016,1,PMC_AG,PMC,Approved,Forced,200.6,Operational issues caused real time forced outage.,
4416,2016-01-22 2:00,2016-01-22 2:00,2016,1,PMC_AG,PMC,Approved,Forced,260.75,Operational issues caused real time forced outage.,
4417,2016-01-22 12:30,2016-01-22 1:30,2016,1,PMC_AG,PMC,Approved,Forced,320,Operational issues caused real time forced outage.,
4418,2016-01-23 17:00,2016-01-23 17:00,2016,1,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,51.22,Operational Issues caused real time forced outage.,
4419,2016-01-23 16:30,2016-01-23 16:30,2016,1,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,49.768,Operational Issues caused real time forced outage.,
4420,2016-01-30 8:00,2016-01-30 13:30,2016,1,MELK_G7,MELK,Approved,Scheduled (Planned),205.9,Gov. repair work,
4421,2016-01-27 8:00,2016-01-27 8:00,2016,1,AUXC_WGP,AUXC,Approved,Forced,12.61,Refinery Issues - Steam/Power Imbalance,
4422,2016-01-27 7:30,2016-01-27 7:30,2016,1,AUXC_WGP,AUXC,Approved,Forced,12.04,Refinery Issues - Steam/Power Imbalance,
4423,2016-07-04 8:00,2016-07-06 7:30,2016,7,PJRH_GT11,PJRH,Approved,Scheduled (Planned),116,HGP + EI + SUT + PROT + ROTOR + GI,
4424,2016-01-15 10:00,2016-01-15 10:30,2016,1,KORL_GT3,KORL,Approved,Forced,96,FO,
4425,2016-01-14 16:00,2016-01-14 19:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,190,Battery charger fault discovered.,
4426,2016-01-13 17:00,2016-01-13 20:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,190,Battery charger fault discovered,
4427,2016-01-27 0:30,2016-01-26 15:30,2016,1,TIWEST_COG1,TRMOS,Approved,Forced,42.1,Communications error within the DCS control system,
4428,2016-01-14 6:30,2016-01-14 17:00,2016,1,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,"Due to scheduled WP works on Jan 14, the windfarm had to be disconnected from the grid",
4429,2016-01-26 14:30,2016-01-26 14:30,2016,1,AUXC_WGP,AUXC,Approved,Forced,12.52,Low refinery steam demand. Power / steam imbalance.,
4430,2016-01-26 13:00,2016-01-26 13:00,2016,1,AUXC_WGP,AUXC,Approved,Forced,13.06,Low refinery steam demand. Power / steam imbalance.,
4431,2016-01-27 0:00,2016-01-27 0:00,2016,1,AUXC_WGP,AUXC,Approved,Forced,12.31,Low refinery steam demand. Steam / power imbalance,
4432,2016-01-26 11:30,2016-01-26 11:30,2016,1,AUXC_WGP,AUXC,Approved,Forced,12.54,Low refinery steam demand - power / steam imbalance,
4433,2016-01-16 2:00,2016-01-19 17:00,2016,1,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Site could not operate as enable signal was removed due to repair work on feeder. Will request conversion to consequential.,
4434,2016-01-21 14:30,2016-01-21 14:30,2016,1,MELK_G7,MELK,Approved,Forced,12.51,Wet Coal Issues,
4435,2016-01-21 7:30,2016-01-21 7:30,2016,1,MELK_G7,MELK,Approved,Forced,16.94,Wet Coal Issues,
4436,2016-01-21 7:00,2016-01-21 7:00,2016,1,MELK_G7,MELK,Approved,Forced,35.98,Wet Coal Issues,
4437,2016-01-25 20:30,2016-01-25 20:30,2016,1,AUXC_WGP,AUXC,Approved,Forced,11.72,Refinery power steam imbalance.,
4438,2016-01-25 20:00,2016-01-25 20:00,2016,1,AUXC_WGP,AUXC,Approved,Forced,14.08,Refinery power steam imbalance.,
4439,2016-01-24 8:00,2016-01-24 8:00,2016,1,KORL_GT3,KORL,Approved,Forced,50,FO,
4440,2016-01-24 8:30,2016-01-24 9:00,2016,1,KORL_GT3,KORL,Approved,Forced,100.1,FO,
4441,2016-06-02 7:00,2016-06-04 17:00,2016,6,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,Water wash and control upgrade,
4442,2016-05-30 7:00,2016-06-01 17:00,2016,5,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,Water wash and control upgrade,
4443,2016-04-15 8:00,2016-05-01 17:00,2016,4,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Combustion inspection,
4444,2016-02-19 8:00,2016-02-19 16:30,2016,2,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),58,One GTG unavailable while demonstrating software updates,
4445,2016-02-18 8:00,2016-02-18 16:30,2016,2,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),58,One GTG unavailable while demonstrating software updates,
4446,2016-02-17 8:00,2016-02-17 16:30,2016,2,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),58,One GTG unavailable while demonstrating software updates,
4447,2016-02-16 8:00,2016-02-16 11:30,2016,2,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),58,Install updated software in GTG200 controller and then test software,
4448,2016-02-15 8:00,2016-02-15 11:30,2016,2,PERTHENERGY_KORL_GT1,PUG,Approved,Scheduled (Planned),58,Install updated software in GTG100 controller and then test software operation,
4449,2016-01-23 16:30,2016-01-23 16:30,2016,1,AUXC_WGP,AUXC,Approved,Forced,11.16,Refinery issues and steam power imbalance.,
4450,2016-01-17 4:00,2016-01-17 4:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,41.005,Under shoot dispatch target when ramping down,
4451,2016-01-17 4:00,2016-01-17 4:30,2016,1,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,41.005,Under shoot dispatch target when ramping down,
4452,2016-01-21 6:00,2016-01-21 8:30,2016,1,MELK_G7,MELK,Approved,Forced,100,Unavailability of plant,
4453,2016-01-16 10:30,2016-01-16 10:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,7.091,Slow to ramp,
4454,2016-01-16 8:00,2016-01-16 8:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,9.389,Slow to ramp,
4455,2016-01-22 8:00,2016-01-22 8:00,2016,1,PJRH_GT11,PJRH,Approved,Forced,61.5,FO,
4456,2016-01-21 22:30,2016-01-22 7:30,2016,1,PJRH_GT11,PJRH,Approved,Forced,123,FO,
4457,2016-01-15 6:00,2016-01-15 6:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Forced,14.667,Unit slow to ramp,
4458,2016-01-14 21:00,2016-01-15 10:30,2016,1,PJRH_GT11,PJRH,Approved,Forced,116,FO,
4459,2016-01-21 15:30,2016-01-21 15:30,2016,1,KORL_GT3,KORL,Approved,Forced,100.1,Outage,
4460,2016-08-22 8:00,2016-09-02 17:00,2016,8,MUNDARING_GT1,MUND,Cancelled By Market Participant,Scheduled (Planned),36,EI,
4461,2016-09-04 8:00,2016-09-16 10:00,2016,9,MUNDARING_GT1,MUND,Approved,Scheduled (Planned),36,EI  + PROT,
4462,2016-01-22 6:00,2016-01-22 6:00,2016,1,AUXC_WGP,AUXC,Approved,Forced,7.74,Steam / Power imbalance in the plant,
4463,2016-01-16 0:30,2016-01-20 18:00,2016,1,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,27.5,GTG200B Engine Unavailable,
4464,2016-01-14 16:30,2016-01-16 0:00,2016,1,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,27,GTG200B Engine Unavailable,
4465,2016-10-02 8:00,2016-10-28 17:00,2016,10,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,BI + PI + SUT + PROT,
4466,2016-10-20 8:00,2016-11-15 15:30,2016,10,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,BI + PI + SUT + PROT,
4467,2016-07-06 8:00,2016-11-18 16:30,2016,7,PJRH_GT11,PJRH,Approved,Scheduled (Planned),116,HGP + EI + SUT + PROT + ROTOR + GI,
4468,2016-01-14 16:00,2016-01-14 16:00,2016,1,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,7.3,GTG200 unable to generate due to a wiring fault.,
4469,2016-01-14 14:00,2016-01-14 14:00,2016,1,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,10.39,GTG200 unable to generate due to a wiring fault.,
4470,2016-01-14 15:30,2016-01-14 15:30,2016,1,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,30.44,GTG200 unable to generate due to a wiring fault.,
4471,2016-01-14 15:00,2016-01-14 15:00,2016,1,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,33.86,GTG200 unable to generate due to a wiring fault.,
4472,2016-01-14 14:30,2016-01-14 14:30,2016,1,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,54,GTG200 unable to generate due to a wiring fault.,
4473,2016-01-16 7:00,2016-01-16 7:00,2016,1,MELK_G7,MELK,Approved,Forced,106.102,Forced partial outage (pro-rata) due to failure of CW pump.,
4474,2016-01-09 22:00,2016-01-09 22:00,2016,1,MELK_G7,MELK,Approved,Consequential,160.178,Full forced outage (pro-rata) due to loss of 330kV line from Shotts.,
4475,2016-01-09 22:00,2016-01-09 22:00,2016,1,MELK_G7,MELK,Cancelled By Market Participant,Forced,333.595,Full forced outage (pro-rata) due to loss of 330kV line from Shotts.,
4476,2016-07-06 7:00,2016-07-14 17:00,2016,7,PJRH_GT11,PJRH,Approved,Scheduled (Planned),38,EI,
4477,2016-01-14 5:30,2016-01-14 5:30,2016,1,PMC_AG,PMC,Approved,Forced,172.4,Operational issues caused real time forced outage.,
4478,2016-01-17 17:00,2016-01-17 17:00,2016,1,BW1_GREENWATERS_G2,GW,Approved,Forced,29.006,Operational Issues caused real time forced outage.,
4479,2016-01-17 16:30,2016-01-17 16:30,2016,1,BW1_GREENWATERS_G2,GW,Approved,Forced,32.054,Operational Issues caused real time forced outage.,
4480,2016-01-19 18:30,2016-01-20 2:30,2016,1,TIWEST_COG1,TRMOS,Approved,Forced,42.1,Islanding requested by Tronox due to Thunder Storms in the area,
4481,2016-01-16 18:30,2016-01-20 8:00,2016,1,KORL_GT3,KORL,Approved,Forced,100.1,FO,
4482,2016-01-24 8:00,2016-01-25 7:30,2016,1,MELK_G7,MELK,Approved,Scheduled (Planned),17,Reduced Load to allow for increased CW Temperature / Vacuum ,
4483,2016-01-22 8:00,2016-01-23 7:30,2016,1,MELK_G7,MELK,Approved,Scheduled (Planned),77,Reduced Load to allow for increased CW Temperature / Vacuum ,
4484,2016-01-19 6:00,2016-01-19 6:00,2016,1,AUXC_WGP,AUXC,Approved,Forced,11.75,Power/steam imbalance in the plant,
4485,2016-01-25 8:00,2016-01-25 15:00,2016,1,PJRH_GT11,PJRH,Approved,Scheduled (Planned),116,Opportune work,
4486,2016-01-21 8:00,2016-01-21 15:00,2016,1,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,Outage,
4487,2016-01-08 15:00,2016-01-08 15:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Consequential,190,Bush fire resulting in faults to transmission lines. Consequential outage to be requested.,
4488,2016-01-07 22:30,2016-01-07 22:30,2016,1,AURICON_PNJ_U1,AURICON,Approved,Consequential,190,Bush fire resulting in faults to transmission lines. Consequential outage to be requested.,
4489,2016-01-09 14:00,2016-01-09 19:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Consequential,190,Bush fire resulting in faults to transmission lines. Consequential outage to be requested.,
4490,2016-01-08 15:00,2016-01-08 15:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Consequential,190,Bush fire resulting in faults to transmission lines. Consequential outage to be requested.,
4491,2016-01-07 22:30,2016-01-08 1:00,2016,1,AURICON_PNJ_U1,AURICON,Approved,Consequential,190,Bush fire resulting in faults on transmission lines. Consequential outage to be requested.,
4492,2016-01-06 21:00,2016-01-07 13:30,2016,1,BW1_GREENWATERS_G2,GW,Approved,Forced,82,Intertrip from Western Power caused ME breaker 801.1 to open.  Intertrip as a result of a lightning storm in the area.  To be converted to a Consequential Outage.,
4493,2016-01-15 21:30,2016-01-16 1:30,2016,1,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Site could not operate due to feeder outage. Will request conversion to consequential.,
4494,2016-01-09 21:00,2016-01-09 21:00,2016,1,AUXC_WGP,AUXC,Approved,Forced,25,Unplanned Outage. HRSG tube leak,
4495,2016-01-09 21:30,2016-01-15 17:30,2016,1,AUXC_WGP,AUXC,Approved,Forced,25,Unplanned outage. Tube leak on HRSG,
4496,2016-02-10 6:00,2016-02-10 17:00,2016,2,MELK_G7,MELK,Approved,Scheduled (Planned),0,Precipitator Isokinetic and Efficiency Testing,
